hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,12/18/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,6/11/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,USA,A,A,Canceled,6/27/2017,Desired,Single
City Hotel,1,2017,August,1,0,0,PRT,A,A,Canceled,8/2/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/2/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/10/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,CHN,A,A,Canceled,1/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/8/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,3/3/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,ITA,A,A,Canceled,5/31/2017,Desired,Single
City Hotel,1,2017,August,3,0,0,ISR,D,D,Canceled,4/16/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/11/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,7/19/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,GBR,D,D,Canceled,4/22/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,6/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,3/5/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,4/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/11/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ISR,D,D,Canceled,4/16/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/24/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,ESP,A,A,Canceled,7/25/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,7/29/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,7/9/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,GBR,A,A,Canceled,3/3/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,4/19/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,ITA,A,A,Canceled,1/9/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,1/9/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,D,D,Canceled,1/9/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,ESP,D,D,Canceled,8/1/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,E,E,Canceled,6/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/27/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,2/7/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,BEL,A,A,Canceled,3/23/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,5/6/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,11/24/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,2/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,5/9/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,11/24/2016,Desired,Couple
City Hotel,1,2017,August,3,0,0,ESP,D,D,Canceled,5/30/2017,Desired,Family
City Hotel,1,2017,August,2,1,0,BRA,F,F,Canceled,2/21/2017,Desired,Family
City Hotel,1,2017,August,2,0,1,PRT,A,A,Canceled,6/26/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/26/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,D,E,Canceled,8/4/2017,Un-Desired,Couple
City Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,8/4/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,GBR,D,D,Canceled,7/12/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,BEL,A,A,Canceled,4/22/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/18/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,4/10/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,DEU,D,D,Canceled,2/23/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,7/23/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,FRA,F,F,Canceled,8/31/2016,Desired,Family
City Hotel,1,2017,August,3,0,0,ESP,D,D,Canceled,7/25/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,IRL,D,D,Canceled,7/24/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,4/9/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,6/13/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,6/14/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,8/31/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,7/13/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,8/31/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,CHE,A,A,Canceled,5/15/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BRA,A,A,Canceled,7/9/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,ITA,D,D,Canceled,7/1/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,5/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,6/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,1,PRT,A,A,Canceled,4/1/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,7/28/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,7/23/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,USA,D,D,Canceled,7/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,USA,D,D,Canceled,7/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,USA,D,D,Canceled,7/12/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,USA,D,D,Canceled,7/12/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,USA,D,D,Canceled,7/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,12/25/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,9/25/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,CN,D,D,Canceled,5/24/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,USA,A,A,Canceled,4/30/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/28/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,5/25/2017,Desired,Couple
City Hotel,1,2017,August,3,2,0,PRT,G,G,Canceled,5/25/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,USA,E,E,Canceled,7/19/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,6/18/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DNK,A,A,Canceled,6/19/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,MYT,F,F,Canceled,1/1/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,4/18/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,E,E,Canceled,4/3/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,4/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,3/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,3/20/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,FRA,A,A,Canceled,7/23/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,FRA,A,A,No-Show,8/5/2017,Desired,Single
City Hotel,1,2017,August,1,0,0,FRA,A,A,Canceled,4/22/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,11/13/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,11/13/2016,Desired,Couple
City Hotel,1,2017,August,1,0,0,PRT,A,D,Canceled,8/6/2017,Un-Desired,Single
City Hotel,1,2017,August,2,1,0,BRA,A,A,Canceled,6/26/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,PRT,A,D,Canceled,8/6/2017,Un-Desired,Single
City Hotel,1,2017,August,2,0,0,CN,E,E,Canceled,7/29/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,11/24/2016,Desired,Couple
City Hotel,1,2017,August,2,1,0,NOR,A,A,Canceled,4/23/2017,Desired,Family
City Hotel,1,2017,August,2,1,0,GBR,A,A,Canceled,6/5/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,10/7/2016,Desired,Couple
City Hotel,1,2017,August,2,2,0,NLD,F,F,Canceled,11/26/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/10/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BRA,A,A,Canceled,3/4/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,USA,F,F,Canceled,3/28/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/19/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,4/1/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,7/19/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,2/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,5/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,2/2/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,AUT,D,D,Canceled,4/18/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,E,E,Canceled,5/17/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,No-Show,8/6/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,9/5/2016,Desired,Couple
City Hotel,1,2017,August,1,0,0,USA,A,A,Canceled,2/21/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,USA,A,A,Canceled,4/9/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,USA,D,D,Canceled,2/19/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,USA,A,A,Canceled,4/9/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,8/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/29/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,GBR,D,D,Canceled,8/2/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,4/10/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,4/17/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,BEL,D,D,Canceled,2/9/2017,Desired,Family
City Hotel,1,2017,August,2,1,0,DEU,A,A,Canceled,6/19/2017,Desired,Family
City Hotel,1,2017,August,2,1,0,PRT,D,D,Canceled,7/12/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,4/6/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,7/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,4/17/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,D,D,Canceled,8/1/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,SWE,A,A,Canceled,7/24/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,FRA,A,A,Canceled,5/10/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,4/27/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,NLD,A,A,Canceled,7/6/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,BHR,A,A,Canceled,6/24/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,MAR,A,A,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,4/27/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/28/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,MAR,A,A,No-Show,8/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,NLD,A,A,Canceled,7/28/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,5/10/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,CHE,D,D,Canceled,1/16/2017,Desired,Family
City Hotel,1,2017,August,2,1,0,FRA,A,A,Canceled,3/21/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,7/14/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,GBR,F,F,Canceled,7/2/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,CHE,A,A,Canceled,7/25/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,FRA,A,A,Canceled,4/30/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,E,E,Canceled,5/18/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/17/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PHL,A,A,Canceled,7/18/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,4/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,4/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,USA,A,A,Canceled,6/16/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,FRA,F,F,Canceled,7/5/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,ESP,D,D,Canceled,7/17/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,5/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/7/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,MAR,F,F,Canceled,1/8/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,5/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/9/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,A,A,Canceled,5/14/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,PRT,A,A,Canceled,8/8/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,3/17/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,3/17/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/3/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,PRT,A,A,Canceled,3/17/2017,Desired,Single
City Hotel,1,2017,August,3,0,0,FRA,A,A,Canceled,2/20/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,2/22/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,PRT,A,C,Canceled,7/28/2017,Un-Desired,Single
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,2/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,12/12/2016,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,3/31/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,8/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,2/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,10/10/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/4/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,2/9/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,10/10/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/29/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,AUS,A,A,Canceled,4/2/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,AUT,E,E,Canceled,3/1/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ITA,E,E,Canceled,1/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/9/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,NLD,F,F,Canceled,6/6/2017,Desired,Family
City Hotel,1,2017,August,2,2,0,FRA,F,F,Canceled,7/11/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,DEU,D,D,Canceled,11/6/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,ZAF,A,A,No-Show,8/9/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/19/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,JPN,A,A,Canceled,12/20/2016,Desired,Single
City Hotel,1,2017,August,2,0,0,CHN,D,D,Canceled,7/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,CHN,D,D,Canceled,7/14/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,4/30/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,2/5/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,8/5/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,ESP,A,A,Canceled,11/27/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/27/2017,Desired,Couple
City Hotel,1,2017,August,3,1,0,PRT,G,G,Canceled,7/26/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/28/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,No-Show,8/9/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/27/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,4/4/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,11/14/2016,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,4/4/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,11/27/2016,Desired,Couple
City Hotel,1,2017,August,2,1,0,ESP,A,A,Canceled,11/14/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,USA,A,A,Canceled,7/16/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/27/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,8/5/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,USA,A,A,Canceled,4/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,4/18/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,4/18/2017,Desired,Couple
City Hotel,1,2017,August,2,2,0,USA,F,F,Canceled,4/7/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,USA,D,D,Canceled,4/7/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,USA,A,A,Canceled,4/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,3/16/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,NLD,D,D,Canceled,1/20/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,4/18/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ARG,A,A,Canceled,6/28/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,NLD,A,A,Canceled,7/4/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,IND,A,A,Canceled,7/23/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,3/17/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,8/2/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,FRA,A,A,Canceled,12/28/2016,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/10/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,ESP,A,A,Canceled,6/23/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,CN,A,A,Canceled,7/18/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,CN,A,A,Canceled,7/18/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,6/23/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/14/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,GBR,A,A,Canceled,6/27/2017,Desired,Single
City Hotel,1,2017,August,1,0,0,FRA,A,A,Canceled,1/10/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,6/27/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,3/6/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,3/16/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,6/12/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/3/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,GBR,D,D,Canceled,5/6/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,RUS,A,A,Canceled,8/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,6/17/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,FRA,D,D,Canceled,6/12/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/3/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,D,D,Canceled,6/12/2017,Desired,Couple
City Hotel,1,2017,August,2,1,0,PRT,D,D,Canceled,8/3/2017,Desired,Family
City Hotel,1,2017,August,3,0,0,GBR,D,D,Canceled,3/16/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,3/16/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,CHE,D,D,Canceled,7/2/2017,Desired,Couple
City Hotel,1,2017,August,2,1,1,PRT,G,G,Canceled,8/10/2017,Desired,Family
City Hotel,1,2017,August,1,0,0,DNK,A,A,Canceled,3/13/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,DNK,D,D,Canceled,5/8/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,POL,A,A,Canceled,11/27/2016,Desired,Couple
City Hotel,1,2017,August,3,0,0,DNK,A,A,Canceled,5/8/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,DNK,D,D,Canceled,5/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,11/3/2016,Desired,Couple
City Hotel,1,2017,August,2,0,0,DNK,A,A,Canceled,5/13/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,7/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,E,E,Canceled,3/15/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,3/7/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,4/9/2017,Desired,Couple
City Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,3/6/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/20/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,BEL,A,A,Canceled,4/18/2017,Desired,Couple
City Hotel,1,2017,August,1,0,0,GBR,D,D,Canceled,6/22/2017,Desired,Single
City Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,6/22/2017,Desired,Couple
City Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,6/28/2017,Desired,Couple
City Hotel,1,2017,August,2,3,0,PRT,G,G,Canceled,7/12/2017,Desired,Family
City Hotel,1,2017,August,0,0,0,PRT,P,P,Canceled,8/11/2017,Desired,Family
City Hotel,1,2017,August,0,0,0,PRT,P,P,Canceled,8/11/2017,Desired,Family
City Hotel,1,2017,August,2,0,0,AUS,D,D,Canceled,5/21/2017,Desired,Couple
